type;receiverPort;reqIdInternal;Round;startWalltime;duration
APPROXIMATION;-1;132;9;1672694729723;0.385394
APPROXIMATION;-1;132;10;1672694729723;0.431144
APPROXIMATION;-1;132;11;1672694729724;0.380094
APPROXIMATION;-1;132;12;1672694729724;0.398924
APPROXIMATION;-1;132;13;1672694729725;0.395874
HALTED;-1;132;14;1672694729725;0.401844
INITIALIZATION;-1;133;0;1672694729826;0.380573
APPROXIMATION;-1;133;1;1672694729827;0.302733
APPROXIMATION;-1;133;2;1672694729828;0.381423
APPROXIMATION;-1;133;3;1672694729828;0.357793
APPROXIMATION;-1;133;4;1672694729829;0.323532
APPROXIMATION;-1;133;5;1672694729829;0.320253
APPROXIMATION;-1;133;6;1672694729830;0.291022
APPROXIMATION;-1;133;7;1672694729830;0.265092
APPROXIMATION;-1;133;8;1672694729831;0.274842
APPROXIMATION;-1;133;9;1672694729831;0.275453
APPROXIMATION;-1;133;10;1672694729832;0.294443
APPROXIMATION;-1;133;11;1672694729832;0.298093
APPROXIMATION;-1;133;12;1672694729833;0.273703
APPROXIMATION;-1;133;13;1672694729833;0.283372
HALTED;-1;133;14;1672694729834;0.254442
INITIALIZATION;-1;134;0;1672694729936;0.454284
APPROXIMATION;-1;134;1;1672694729936;0.304662
APPROXIMATION;-1;134;2;1672694729937;0.364233
APPROXIMATION;-1;134;3;1672694729938;0.323393
APPROXIMATION;-1;134;4;1672694729938;0.312553
APPROXIMATION;-1;134;5;1672694729938;0.310682
APPROXIMATION;-1;134;6;1672694729939;0.335203
